-183.801, 80.200, 0.002,  0.524 False
-183.801, 80.200, 0.002,  0.527 False
-183.801, 80.200, 0.002,  0.530 False
-183.801, 80.200, 0.002,  0.533 False
-183.801, 80.200, 0.002,  0.536 False
-183.801, 80.200, 0.001,  0.538 False
-183.801, 80.200, 0.001,  0.541 False
-183.801, 80.200, 0.001,  0.544 False
-183.801, 80.200, 0.001,  0.547 False
-183.801, 80.200, 0.001,  0.550 False
-183.801, 80.200, 0.001,  0.553 False
-183.801, 80.200, 0.001,  0.556 False
-183.801, 80.200, 0.001,  0.558 False
-183.801, 80.200, 0.001,  0.562 False
-183.801, 80.200, 0.001,  0.565 False
-183.801, 80.200, 0.001,  0.569 False
-183.801, 80.200, 0.001,  0.572 False
-183.801, 80.200, 0.001,  0.576 False
-183.801, 80.200, 0.001,  0.579 False
-183.801, 80.200, 0.001,  0.582 False
-183.801, 80.200, 0.001,  0.585 False
-183.801, 80.200, 0.001,  0.588 False
-183.801, 80.200, 0.001,  0.591 False
-183.801, 80.200, 0.001,  0.594 False
-183.801, 80.200, 0.001,  0.598 False
-183.801, 80.200, 0.001,  0.601 False
-183.801, 80.200, 0.001,  0.605 False
-183.801, 80.200, 0.001,  0.608 False
-183.801, 80.200, 0.001,  0.611 False
-183.801, 80.200, 0.001,  0.614 False
-183.801, 80.200, 0.001,  0.616 False
-183.801, 80.200, 0.001,  0.619 False
-183.801, 80.200, 0.001,  0.621 False
-183.801, 80.200, 0.001,  0.624 False
-183.801, 80.200, 0.001,  0.627 False
-183.801, 80.200, 0.001,  0.630 False
-183.801, 80.200, 0.001,  0.633 False
-183.801, 80.200, 0.001,  0.635 False
-183.801, 80.200, 0.001,  0.638 False
-183.801, 80.200, 0.001,  0.641 False
-183.801, 80.200, 0.001,  0.644 False
-183.801, 80.200, 0.001,  0.647 False
-183.801, 80.200, 0.001,  0.650 False
-183.801, 80.200, 0.001,  0.653 False
-183.801, 80.200, 0.001,  0.655 False
-183.801, 80.200, 0.001,  0.658 False
-183.801, 80.200, 0.001,  0.661 False
-183.801, 80.200, 0.001,  0.664 False
-183.801, 80.200, 0.001,  0.667 False
-183.801, 80.200, 0.001,  0.669 False
-183.801, 80.200, 0.001,  0.672 False
-183.801, 80.200, 0.001,  0.675 False
-183.801, 80.200, 0.001,  0.677 False
-183.801, 80.200, 0.001,  0.680 False
-183.801, 80.200, 0.001,  0.683 False
-183.801, 80.200, 0.001,  0.686 False
-183.801, 80.200, 0.001,  0.689 False
-183.801, 80.200, 0.001,  0.691 False
-183.801, 80.200, 0.001,  0.694 False
-183.801, 80.200, 0.001,  0.697 False
-183.801, 80.200, 0.001,  0.700 False
-183.801, 80.200, 0.001,  0.703 False
-183.801, 80.200, 0.001,  0.706 False
-183.801, 80.200, 0.001,  0.710 False
-183.801, 80.200, 0.001,  0.713 False
-183.801, 80.200, 0.001,  0.716 False
-183.801, 80.200, 0.001,  0.718 False
-183.801, 80.200, 0.001,  0.721 False
-183.801, 80.200, 0.001,  0.724 False
-183.801, 80.200, 0.001,  0.727 False
-183.801, 80.200, 0.001,  0.730 False
-183.801, 80.200, 0.001,  0.732 False
-183.801, 80.200, 0.001,  0.736 False
-183.801, 80.200, 0.001,  0.738 False
-183.801, 80.200, 0.001,  0.740 False
-183.801, 80.200, 0.001,  0.743 False
-183.801, 80.200, 0.001,  0.745 False
-183.801, 80.200, 0.001,  0.748 False
-183.801, 80.200, 0.001,  0.751 False
-183.801, 80.200, 0.001,  0.754 False
-183.801, 80.200, 0.001,  0.757 False
-183.801, 80.200, 0.001,  0.760 False
-183.801, 80.200, 0.001,  0.763 False
-183.801, 80.200, 0.001,  0.766 False
-183.801, 80.200, 0.001,  0.769 False
-183.801, 80.200, 0.001,  0.772 False
-183.801, 80.200, 0.001,  0.774 False
-183.801, 80.200, 0.001,  0.777 False
-183.801, 80.200, 0.001,  0.780 False
-183.801, 80.200, 0.001,  0.783 False
-183.801, 80.200, 0.001,  0.786 False
-183.801, 80.200, 0.000,  0.789 False
-183.801, 80.200, 0.000,  0.792 False
-183.801, 80.200, 0.000,  0.795 False
-183.801, 80.200, 0.000,  0.798 False
-183.801, 80.200, 0.000,  0.801 False
-183.801, 80.200, 0.000,  0.803 False
-183.801, 80.200, 0.000,  0.806 False
-183.801, 80.200, 0.000,  0.808 False
-183.801, 80.200, 0.000,  0.811 False
-183.801, 80.200, 0.000,  0.814 False
-183.801, 80.200, 0.000,  0.817 False
-183.801, 80.200, 0.000,  0.820 False
-183.801, 80.200, 0.000,  0.823 False
-183.801, 80.200, 0.000,  0.826 False
-183.801, 80.200, 0.000,  0.829 False
-183.801, 80.200, 0.000,  0.831 False
-183.801, 80.200, 0.000,  0.834 False
-183.801, 80.200, 0.000,  0.837 False
-183.801, 80.200, 0.000,  0.839 False
-183.801, 80.200, 0.000,  0.842 False
-183.801, 80.200, 0.000,  0.844 False
-183.801, 80.200, 0.000,  0.847 False
-183.801, 80.200, 0.000,  0.850 False
-183.801, 80.200, 0.000,  0.852 False
-183.801, 80.200, 0.000,  0.855 False
-183.801, 80.200, 0.000,  0.857 False
-183.801, 80.200, 0.000,  0.860 False
-183.801, 80.200, 0.000,  0.862 False
-183.801, 80.200, 0.000,  0.865 False
-183.801, 80.200, 0.000,  0.868 False
-183.801, 80.200, 0.000,  0.871 False
-183.801, 80.200, 0.000,  0.874 False
-183.801, 80.200, 0.000,  0.877 False
-183.801, 80.200, 0.000,  0.880 False
-183.801, 80.200, 0.000,  0.883 False
-183.801, 80.200, 0.000,  0.885 False
-183.801, 80.200, 0.000,  0.888 False
-183.801, 80.200, 0.000,  0.891 False
-183.801, 80.200, 0.000,  0.894 False
-183.801, 80.200, 0.000,  0.897 False
-183.801, 80.200, 0.000,  0.899 False
-183.801, 80.200, 0.000,  0.903 False
-183.801, 80.200, 0.000,  0.906 False
-183.801, 80.200, 0.000,  0.909 False
-183.801, 80.200, 0.000,  0.912 False
-183.801, 80.200, 0.000,  0.915 False
-183.801, 80.200, 0.000,  0.918 False
-183.801, 80.200, 0.000,  0.921 False
-183.801, 80.200, 0.000,  0.924 False
-183.801, 80.200, 0.000,  0.927 False
-183.801, 80.200, 0.000,  0.930 False
-183.801, 80.200, 0.000,  0.933 False
-183.801, 80.200, 0.000,  0.936 False
-183.801, 80.200, 0.000,  0.939 False
-183.801, 80.200, 0.000,  0.942 False
-183.801, 80.200, 0.000,  0.945 False
-183.801, 80.200, 0.000,  0.947 False
-183.801, 80.200, 0.000,  0.950 False
-183.801, 80.200, 0.000,  0.953 False
-183.801, 80.200, 0.000,  0.956 False
-183.801, 80.200, 0.000,  0.959 False
-183.801, 80.200, 0.000,  0.961 False
-183.801, 80.200, 0.000,  0.964 False
-183.801, 80.200, 0.000,  0.967 False
-183.801, 80.200, 0.000,  0.969 False
-183.801, 80.200, 0.000,  0.972 False
-183.801, 80.200, 0.000,  0.975 False
-183.801, 80.200, 0.000,  0.978 False
-183.801, 80.200, 0.000,  0.981 False
-183.801, 80.200, 0.000,  0.983 False
-183.801, 80.200, 0.000,  0.986 False
-183.801, 80.200, 0.000,  0.989 False
-183.801, 80.200, 0.000,  0.991 False
-183.801, 80.200, 0.000,  0.994 False
-183.801, 80.200, 0.000,  0.997 False
-183.801, 80.200, 0.000,  1.000 False
-183.801, 80.200, 0.000,  1.003 False
-183.801, 80.200, 0.000,  1.006 False
-183.801, 80.200, 0.000,  1.009 False
-183.801, 80.200, 0.000,  1.011 False
-183.801, 80.200, 0.000,  1.014 False
-183.801, 80.200, 0.000,  1.017 False
-183.801, 80.200, 0.000,  1.020 False
-183.801, 80.200, 0.000,  1.023 False
-183.801, 80.200, 0.000,  1.025 False
-183.801, 80.200, 0.000,  1.028 False
-183.801, 80.200, 0.000,  1.031 False
-183.801, 80.200, 0.000,  1.034 False
-183.801, 80.200, 0.000,  1.037 False
-183.801, 80.200, 0.000,  1.039 False
-183.801, 80.200, 0.000,  1.042 False
-183.801, 80.200, 0.000,  1.045 False
-183.801, 80.200, 0.000,  1.047 False
-183.801, 80.200, 0.000,  1.050 False
-183.801, 80.200, 0.000,  1.053 False
-183.801, 80.200, 0.000,  1.056 False
-183.801, 80.200, 0.000,  1.059 False
-183.801, 80.200, 0.000,  1.061 False
-183.801, 80.200, 0.000,  1.064 False
-183.801, 80.200, 0.000,  1.066 False
-183.801, 80.200, 0.000,  1.069 False
-183.801, 80.200, 0.000,  1.072 False
-183.801, 80.200, 0.000,  1.075 False
-183.801, 80.200, 0.000,  1.078 False
-183.801, 80.200, 0.000,  1.080 False
-183.801, 80.200, 0.000,  1.083 False
-183.801, 80.200, 0.000,  1.086 False
-183.801, 80.200, 0.000,  1.088 False
-183.801, 80.200, 0.000,  1.091 False
-183.801, 80.200, 0.000,  1.094 False
-183.801, 80.200, 0.000,  1.098 False
-183.801, 80.200, 0.000,  1.101 False
-183.801, 80.200, 0.000,  1.104 False
-183.801, 80.200, 0.000,  1.106 False
-183.801, 80.200, 0.000,  1.108 False
-183.801, 80.200, 0.000,  1.111 False
-183.801, 80.200, 0.000,  1.114 False
-183.801, 80.200, 0.000,  1.117 False
-183.801, 80.200, 0.000,  1.119 False
-183.801, 80.200, 0.000,  1.122 False
-183.801, 80.200, 0.000,  1.125 False
-183.801, 80.200, 0.000,  1.128 False
-183.801, 80.200, 0.000,  1.131 False
-183.801, 80.200, 0.000,  1.134 False
-183.801, 80.200, 0.000,  1.137 False
-183.801, 80.200, 0.000,  1.140 False
-183.801, 80.200, 0.000,  1.142 False
-183.801, 80.200, 0.000,  1.145 False
-183.801, 80.200, 0.000,  1.147 False
-183.801, 80.200, 0.000,  1.149 False
-183.801, 80.200, 0.000,  1.152 False
-183.801, 80.200, 0.000,  1.155 False
-183.801, 80.200, 0.000,  1.158 False
-183.801, 80.200, 0.000,  1.161 False
-183.801, 80.200, 0.000,  1.164 False
-183.801, 80.200, 0.000,  1.167 False
-183.801, 80.200, 0.000,  1.169 False
-183.801, 80.200, 0.000,  1.172 False
-183.801, 80.200, 0.000,  1.175 False
-183.801, 80.200, 0.000,  1.178 False
-183.801, 80.200, 0.000,  1.181 False
-183.801, 80.200, 0.000,  1.183 False
-183.801, 80.200, 0.000,  1.186 False
-183.801, 80.200, 0.000,  1.188 False
-183.801, 80.200, 0.000,  1.190 False
-183.801, 80.200, 0.000,  1.193 False
-183.801, 80.200, 0.000,  1.195 False
-183.801, 80.200, 0.000,  1.198 False
-183.801, 80.200, 0.000,  1.201 False
-183.801, 80.200, 0.000,  1.204 False
-183.801, 80.200, 0.000,  1.207 False
-183.801, 80.200, 0.000,  1.209 False
-183.801, 80.200, 0.000,  1.212 False
-183.801, 80.200, 0.000,  1.215 False
-183.801, 80.200, 0.000,  1.217 False
-183.801, 80.200, 0.000,  1.220 False
-183.801, 80.200, 0.000,  1.223 False
-183.801, 80.200, 0.000,  1.226 False
-183.801, 80.200, 0.000,  1.229 False
-183.801, 80.200, 0.000,  1.231 False
-183.801, 80.200, 0.000,  1.234 False
-183.801, 80.200, 0.000,  1.237 False
-183.801, 80.200, 0.000,  1.240 False
-183.801, 80.200, 0.000,  1.243 False
-183.801, 80.200, 0.000,  1.245 False
-183.801, 80.200, 0.000,  1.248 False
-183.801, 80.200, 0.000,  1.251 False
-183.801, 80.200, 0.000,  1.254 False
-183.801, 80.200, 0.000,  1.257 False
-183.801, 80.200, 0.000,  1.259 False
-183.801, 80.200, 0.000,  1.262 False
-183.801, 80.200, 0.000,  1.264 False
-183.801, 80.200, 0.000,  1.267 False
-183.801, 80.200, 0.000,  1.270 False
-183.801, 80.200, 0.000,  1.273 False
-183.801, 80.200, 0.000,  1.276 False
-183.801, 80.200, 0.000,  1.278 False
-183.801, 80.200, 0.000,  1.280 False
-183.801, 80.200, 0.000,  1.283 False
-183.801, 80.200, 0.000,  1.286 False
-183.801, 80.200, 0.000,  1.288 False
-183.801, 80.200, 0.000,  1.291 False
-183.801, 80.200, 0.000,  1.293 False
-183.801, 80.200, 0.000,  1.296 False
-183.801, 80.200, 0.000,  1.298 False
-183.801, 80.200, 0.000,  1.300 False
-183.801, 80.200, 0.000,  1.303 False
-183.801, 80.200, 0.000,  1.306 False
-183.801, 80.200, 0.000,  1.309 False
-183.801, 80.200, 0.000,  1.312 False
-183.801, 80.200, 0.000,  1.314 False
-183.801, 80.200, 0.000,  1.317 False
-183.801, 80.200, 0.000,  1.320 False
-183.801, 80.200, 0.000,  1.323 False
-183.801, 80.200, 0.000,  1.326 False
-183.801, 80.200, 0.000,  1.328 False
-183.801, 80.200, 0.000,  1.330 False
-183.801, 80.200, 0.000,  1.333 False
-183.801, 80.200, 0.000,  1.335 False
-183.801, 80.200, 0.000,  1.338 False
-183.801, 80.200, 0.000,  1.340 False
-183.801, 80.200, 0.000,  1.342 False
-183.801, 80.200, 0.000,  1.345 False
-183.801, 80.200, 0.000,  1.348 False
-183.801, 80.200, 0.000,  1.351 False
-183.801, 80.200, 0.000,  1.354 False
-183.801, 80.200, 0.000,  1.357 False
-183.801, 80.200, 0.000,  1.360 False
-183.801, 80.200, 0.000,  1.363 False
-183.801, 80.200, 0.000,  1.366 False
-183.801, 80.200, 0.000,  1.369 False
-183.801, 80.200, 0.000,  1.372 False
-183.801, 80.200, 0.000,  1.375 False
-183.801, 80.200, 0.000,  1.377 False
-183.801, 80.200, 0.000,  1.380 False
-183.801, 80.200, 0.000,  1.383 False
-183.801, 80.200, 0.000,  1.386 False
-183.801, 80.200, 0.000,  1.389 False
-183.801, 80.200, 0.000,  1.391 False
-183.801, 80.200, 0.000,  1.394 False
-183.801, 80.200, 0.000,  1.396 False
-183.801, 80.200, 0.000,  1.398 False
-183.801, 80.200, 0.000,  1.401 False
-183.801, 80.200, 0.000,  1.404 False
-183.801, 80.200, 0.000,  1.406 False
-183.801, 80.200, 0.000,  1.409 False
-183.801, 80.200, 0.000,  1.412 False
-183.801, 80.200, 0.000,  1.415 False
-183.801, 80.200, 0.000,  1.418 False
-183.801, 80.200, 0.000,  1.420 False
-183.801, 80.200, 0.000,  1.423 False
-183.801, 80.200, 0.000,  1.426 False
-183.801, 80.200, 0.000,  1.428 False
-183.801, 80.200, 0.000,  1.431 False
-183.801, 80.200, 0.000,  1.433 False
-183.801, 80.200, 0.000,  1.435 False
-183.801, 80.200, 0.000,  1.438 False
-183.801, 80.200, 0.000,  1.440 False
-183.801, 80.200, 0.000,  1.443 False
-183.801, 80.200, 0.000,  1.446 False
-183.801, 80.200, 0.000,  1.449 False
-183.801, 80.200, 0.000,  1.452 False
-183.801, 80.200, 0.000,  1.455 False
-183.801, 80.200, 0.000,  1.458 False
-183.801, 80.200, 0.000,  1.460 False
-183.801, 80.200, 0.000,  1.462 False
-183.801, 80.200, 0.000,  1.465 False
-183.801, 80.200, 0.000,  1.467 False
-183.801, 80.200, 0.000,  1.469 False
-183.801, 80.200, 0.000,  1.472 False
-183.801, 80.200, 0.000,  1.474 False
-183.801, 80.200, 0.000,  1.477 False
-183.801, 80.200, 0.000,  1.479 False
-183.801, 80.200, 0.000,  1.481 False
-183.801, 80.200, 0.000,  1.484 False
-183.801, 80.200, 0.000,  1.486 False
-183.801, 80.200, 0.000,  1.488 False
-183.801, 80.200, 0.000,  1.491 False
-183.801, 80.200, 0.000,  1.494 False
-183.801, 80.200, 0.000,  1.497 False
-183.801, 80.200, 0.000,  1.499 False
-183.801, 80.200, 0.000,  1.502 False
-183.801, 80.200, 0.000,  1.505 False
-183.801, 80.200, 0.000,  1.507 False
-183.801, 80.200, 0.000,  1.509 False
-183.801, 80.200, 0.000,  1.512 False
-183.801, 80.200, 0.000,  1.515 False
-183.801, 80.200, 0.000,  1.518 False
-183.801, 80.200, 0.000,  1.521 False
-183.801, 80.200, 0.000,  1.523 False
-183.801, 80.200, 0.000,  1.526 False
-183.801, 80.200, 0.000,  1.528 False
-183.801, 80.200, 0.000,  1.530 False
-183.801, 80.200, 0.000,  1.533 False
-183.801, 80.200, 0.000,  1.535 False
-183.801, 80.200, 0.000,  1.538 False
-183.801, 80.200, 0.000,  1.540 False
-183.801, 80.200, 0.000,  1.542 False
-183.801, 80.200, 0.000,  1.545 False
-183.801, 80.200, 0.000,  1.547 False
-183.801, 80.200, 0.000,  1.550 False
-183.801, 80.200, 0.000,  1.553 False
-183.801, 80.200, 0.000,  1.556 False
-183.801, 80.200, 0.000,  1.559 False
-183.801, 80.200, 0.000,  1.562 False
-183.801, 80.200, 0.000,  1.564 False
-183.801, 80.200, 0.000,  1.567 False
-183.801, 80.200, 0.000,  1.569 False
-183.801, 80.200, 0.000,  1.572 False
-183.801, 80.200, 0.000,  1.574 False
-183.801, 80.200, 0.000,  1.576 False
-183.801, 80.200, 0.000,  1.578 False
-183.801, 80.200, 0.000,  1.581 False
-183.801, 80.200, 0.000,  1.583 False
-183.801, 80.200, 0.000,  1.586 False
-183.801, 80.200, 0.000,  1.588 False
-183.801, 80.200, 0.000,  1.590 False
-183.801, 80.200, 0.000,  1.593 False
-183.801, 80.200, 0.000,  1.596 False
-183.801, 80.200, 0.000,  1.599 False
-183.801, 80.200, 0.000,  1.602 False
-183.801, 80.200, 0.000,  1.604 False
-183.801, 80.200, 0.000,  1.607 False
-183.801, 80.200, 0.000,  1.609 False
-183.801, 80.200, 0.000,  1.611 False
-183.801, 80.200, 0.000,  1.614 False
-183.801, 80.200, 0.000,  1.617 False
-183.801, 80.200, 0.000,  1.620 False
-183.801, 80.200, 0.000,  1.623 False
-183.801, 80.200, 0.000,  1.625 False
-183.801, 80.200, 0.000,  1.628 False
-183.801, 80.200, 0.000,  1.630 False
-183.801, 80.200, 0.000,  1.632 False
-183.801, 80.200, 0.000,  1.635 False
-183.801, 80.200, 0.000,  1.637 False
-183.801, 80.200, 0.000,  1.640 False
-183.801, 80.200, 0.000,  1.643 False
-183.801, 80.200, 0.000,  1.645 False
-183.801, 80.200, 0.000,  1.648 False
-183.801, 80.200, 0.000,  1.651 False
-183.801, 80.200, 0.000,  1.653 False
-183.801, 80.200, 0.000,  1.656 False
-183.801, 80.200, 0.000,  1.658 False
-183.801, 80.200, 0.000,  1.660 False
-183.801, 80.200, 0.000,  1.663 False
-183.801, 80.200, 0.000,  1.666 False
-183.801, 80.200, 0.000,  1.669 False
-183.801, 80.200, 0.000,  1.671 False
-183.801, 80.200, 0.000,  1.673 False
-183.801, 80.200, 0.000,  1.676 False
-183.801, 80.200, 0.000,  1.678 False
-183.801, 80.200, 0.000,  1.680 False
-183.801, 80.200, 0.000,  1.683 False
-183.801, 80.200, 0.000,  1.685 False
-183.801, 80.200, 0.000,  1.687 False
-183.801, 80.200, 0.000,  1.690 False
-183.801, 80.200, 0.000,  1.692 False
-183.801, 80.200, 0.000,  1.695 False
-183.801, 80.200, 0.000,  1.698 False
-183.801, 80.200, 0.000,  1.701 False
-183.801, 80.200, 0.000,  1.704 False
-183.801, 80.200, 0.000,  1.706 False
-183.801, 80.200, 0.000,  1.708 False
-183.801, 80.200, 0.000,  1.711 False
-183.801, 80.200, 0.000,  1.713 False
-183.801, 80.200, 0.000,  1.715 False
-183.801, 80.200, 0.000,  1.718 False
-183.801, 80.200, 0.000,  1.721 False
-183.801, 80.200, 0.000,  1.724 False
-183.801, 80.200, 0.000,  1.726 False
-183.801, 80.200, 0.000,  1.728 False
-183.801, 80.200, 0.000,  1.731 False
-183.801, 80.200, 0.000,  1.733 False
-183.801, 80.200, 0.000,  1.735 False
-183.801, 80.200, 0.000,  1.738 False
-183.801, 80.200, 0.000,  1.740 False
-183.801, 80.200, 0.000,  1.743 False
-183.801, 80.200, 0.000,  1.745 False
-183.801, 80.200, 0.000,  1.748 False
-183.801, 80.200, 0.000,  1.751 False
-183.801, 80.200, 0.000,  1.753 False
-183.801, 80.200, 0.000,  1.755 False
-183.801, 80.200, 0.000,  1.758 False
-183.801, 80.200, 0.000,  1.760 False
-183.801, 80.200, 0.000,  1.763 False
-183.801, 80.200, 0.000,  1.766 False
-183.801, 80.200, 0.000,  1.768 False
-183.801, 80.200, 0.000,  1.771 False
-183.801, 80.200, 0.000,  1.773 False
-183.801, 80.200, 0.000,  1.776 False
-183.801, 80.200, 0.000,  1.779 False
-183.801, 80.200, 0.000,  1.781 False
-183.801, 80.200, 0.000,  1.784 False
-183.801, 80.200, 0.000,  1.787 False
-183.801, 80.200, 0.000,  1.789 False
-183.801, 80.200, 0.000,  1.792 False
-183.801, 80.200, 0.000,  1.794 False
-183.801, 80.200, 0.000,  1.797 False
-183.801, 80.200, 0.000,  1.800 False
-183.801, 80.200, 0.000,  1.802 False
-183.801, 80.200, 0.000,  1.805 False
-183.801, 80.200, 0.000,  1.808 False
-183.801, 80.200, 0.000,  1.810 False
-183.801, 80.200, 0.000,  1.813 False
-183.801, 80.200, 0.000,  1.816 False
-183.801, 80.200, 0.000,  1.818 False
-183.801, 80.200, 0.000,  1.821 False
-183.801, 80.200, 0.000,  1.824 False
-183.801, 80.200, 0.000,  1.827 False
-183.801, 80.200, 0.000,  1.830 False
-183.801, 80.200, 0.000,  1.832 False
-183.801, 80.200, 0.000,  1.835 False
-183.801, 80.200, 0.000,  1.838 False
-183.801, 80.200, 0.000,  1.841 False
-183.801, 80.200, 0.000,  1.844 False
-183.801, 80.200, 0.000,  1.846 False
-183.801, 80.200, 0.000,  1.849 False
